,JS Source,JS NAME
0,https://sb.scorecardresearch.com/c2/6177433/cs.js,
1,https://securepubads.g.doubleclick.net/pagead/managed/js/gpt/m202307100101/pubads_impl_page_level_ads.js,
2,https://static.criteo.net/js/ld/publishertag.prebid.135.js,02b0105e659a943ef063563d62fa00.js
3,https://securepubads.g.doubleclick.net/pagead/js/rum.js,fdfddaee1420f01a4fc4200561ce1b.js
4,https://cdn.hadronid.net/hadron.js?url=https%3A%2F%2Fwww.gamespot.com%2F&ref=&_it=amazon&partner_id=158,
5,https://cdn.amplitude.com/libs/amplitude-8.18.1-min.gz.js,fa8776f7b25a5acfb1583d7d709c46.js
6,https://www.google-analytics.com/plugins/ua/ec.js,8451446fc252e35366774cfbc24c09.js
7,https://www.google-analytics.com/plugins/ua/ecommerce.js,55155d86aff46171c8541bad6db200.js
8,https://p.ad.gt/api/v1/p/158,ed2fc13e5d0b69102523b90abdb4ab.js
9,https://cdn.hadronid.net/hadron.js?partner_id=158&sync=1&url=https%3A%2F%2Fwww.gamespot.com%2F,
10,https://a.ad.gt/api/v1/u/matches/158,0144071a215b9e68cfd9e02995e22a.js
11,https://c.amazon-adsystem.com/aax2/apstag.js,5942c6282c1ab6297be89720017b22.js
12,https://seg.ad.gt/api/v1/s/158,6264f93bf462c0458609b550b79264.js
13,https://static.wikia.nocookie.net/fandom-ae-assets/prebid.js/v7.49.0/20230621-nr.min.js,a9f4834a37b32e61c664ebb15134ec.js
14,https://cdn.jsdelivr.net/npm/@amplitude/amplitude-js-gtm@2.0.2/dist/index.js,24fdf06b10405515917d7764b7c4b3.js
15,https://www.googletagmanager.com/gtag/js?id=AW-659993574&l=dataLayer&cx=c,
16,https://www.googletagmanager.com/gtag/js?id=G-NQ66RX62J4&l=dataLayer&cx=c,
17,https://cdn.parsely.com/keys/gamespot.com/p.js,2ede224bce5176f7f83d2908319d4e.js
18,https://www.google-analytics.com/analytics.js,6165b0b47276006fcb32a37c1458e4.js
19,https://sb.scorecardresearch.com/cs/31824268/beacon.js,
20,https://www.gstatic.com/recaptcha/releases/iZWPJyR27lB0cR4hL_xOX0GC/recaptcha__en.js,517bf71105446858fe5a8b23f7803a.js
21,https://www.googletagmanager.com/gtm.js?id=GTM-PWVTCD9,
22,https://geolocation.onetrust.com/cookieconsentpub/v1/geo/location/dnsfeed,32f1d5aad57558cae9bf2c4cd16740.js
23,https://cdn.cookielaw.org/scripttemplates/otSDKStub.js,8c93451717f83a949d8ffe6c5f0f5e.js
24,https://services.fandom.com/icbm/api/loader?app=gamespot,
25,https://static.wikia.nocookie.net/silversurfer/video/prod/standalone-dist/standAlone_RV_VideoPlayer.js,85a1d7a786a1c95fd9baaa492a8eb3.js
26,https://cdn.cookielaw.org/scripttemplates/202303.2.0/otBannerSdk.js,d588432226076d8055af03e5cdf3a7.js
27,https://www.google.com/recaptcha/api.js?onload=recaptchaOnloadCallback&render=explicit,
28,https://script.wikia.nocookie.net/fandom-ae-assets/identity-service/v2.6.1/index.js,7743f316409448c7b0fe486180779d.js
29,https://cdn.cookielaw.org/opt-out/otCCPAiab.js,50c85244376075a4fbdb59ab7840d9.js
30,https://script.wikia.nocookie.net/fandom-ae-assets/platforms/v145.5.2/gamespot/main.bundle.js,9615994ffd24263ac3519696c88a8f.js
31,https://cdn-magiclinks.trackonomics.net/client/static/v2/fandom_32094_gamespot.js,be68f12fd7d1d7734600b67cb354df.js
